,smart_12_raw,smart_197_raw,smart_187_raw,smart_4_raw,smart_5_raw,smart_189_raw,smart_183_raw,smart_199_raw,smart_198_raw,smart_188_raw,smart_194_raw,smart_190_raw,smart_3_raw,smart_184_raw,smart_192_raw,smart_191_raw
415,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
416,6.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
417,5.0,8.0,39.0,5.0,120.0,1.0,0.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
418,3.0,176.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,0.0
419,2.0,8.0,0.0,2.0,16.0,0.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
420,5.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
421,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
422,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
423,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6291.0,0.0,2.0,0.0
424,30.0,48.0,0.0,30.0,0.0,3.0,0.0,0.0,48.0,0.0,19.0,19.0,0.0,0.0,6.0,0.0
425,1.0,0.0,8.0,2.0,3096.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,2.0,12362.0
426,7.0,200.0,0.0,8.0,0.0,0.0,0.0,0.0,200.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
427,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,448.0,0.0,290.0,0.0
428,6.0,8.0,0.0,6.0,1824.0,2.0,0.0,0.0,8.0,3.0,27.0,27.0,0.0,0.0,1.0,0.0
429,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
430,21.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,0.0
431,22.0,2.0,0.0,22.0,619.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,561.0,0.0,1753.0,0.0
432,10.0,0.0,0.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,2086.0
433,1.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
434,22.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,5.0,0.0
435,5.0,32.0,2.0,5.0,208.0,0.0,0.0,0.0,32.0,0.0,30.0,30.0,0.0,0.0,17.0,0.0
436,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
437,18.0,0.0,0.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,8.0,0.0
438,10.0,40.0,0.0,10.0,0.0,0.0,12.0,0.0,40.0,0.0,19.0,19.0,0.0,0.0,2.0,0.0
439,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
440,13.0,0.0,0.0,13.0,0.0,7.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0
441,6.0,8.0,56.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
442,4.0,48.0,0.0,4.0,234.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0
443,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
444,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
445,8.0,32.0,0.0,8.0,424.0,40.0,1.0,0.0,32.0,0.0,38.0,38.0,0.0,0.0,1.0,0.0
446,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,577.0,0.0,39.0,0.0
447,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
448,20.0,48.0,0.0,20.0,0.0,3.0,0.0,0.0,48.0,0.0,32.0,32.0,0.0,0.0,1.0,0.0
449,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
450,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,564.0,0.0,1893.0,0.0
451,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,5.0,0.0
452,5.0,16.0,36.0,5.0,0.0,0.0,4.0,0.0,16.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
453,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,578.0,0.0,82.0,0.0
454,14.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,2.0,22.0,22.0,0.0,0.0,2.0,0.0
455,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,572.0,0.0,168.0,0.0
456,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
457,9.0,40.0,0.0,9.0,0.0,6.0,0.0,0.0,40.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0
458,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
459,12.0,6.0,306.0,12.0,2.0,2.0,0.0,0.0,6.0,0.0,27.0,27.0,0.0,0.0,5.0,0.0
460,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
461,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
462,26.0,1423.0,0.0,25.0,212.0,0.0,0.0,0.0,1423.0,0.0,35.0,35.0,0.0,0.0,9.0,0.0
463,17.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,10.0,0.0
464,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,0.0
465,6.0,800.0,0.0,6.0,0.0,0.0,0.0,0.0,800.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
466,16.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
467,7.0,40.0,0.0,7.0,152.0,5.0,1.0,0.0,40.0,1.0,25.0,25.0,0.0,0.0,1.0,0.0
468,5.0,0.0,2.0,5.0,208.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
469,7.0,32.0,0.0,7.0,0.0,4.0,1.0,0.0,32.0,0.0,23.0,23.0,0.0,0.0,3.0,0.0
470,6.0,32.0,0.0,6.0,0.0,4.0,0.0,0.0,32.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
471,11.0,16.0,0.0,11.0,0.0,3.0,0.0,0.0,16.0,0.0,25.0,25.0,0.0,0.0,4.0,0.0
472,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,8812.0
473,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
474,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
475,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
476,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
477,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
478,13.0,16.0,39.0,13.0,8.0,0.0,0.0,0.0,16.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
479,3.0,16.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,47.0,47.0,0.0,0.0,1.0,917.0
480,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5208.0,0.0,1.0,0.0
481,5.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,444.0,0.0,362.0,0.0
482,10.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
483,12.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
484,17.0,16.0,1.0,17.0,8.0,0.0,0.0,2.0,16.0,0.0,19.0,19.0,0.0,0.0,4.0,0.0
485,12.0,200.0,0.0,12.0,0.0,7.0,0.0,0.0,200.0,0.0,20.0,20.0,0.0,0.0,2.0,0.0
486,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
487,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
488,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
489,9.0,24.0,9.0,9.0,0.0,0.0,0.0,0.0,24.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
490,114.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6191.0,0.0,12.0,0.0
491,12.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,3.0,0.0
492,11.0,48.0,0.0,11.0,0.0,1.0,0.0,0.0,48.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
493,15.0,64.0,9.0,15.0,0.0,0.0,0.0,0.0,64.0,0.0,27.0,27.0,0.0,0.0,4.0,0.0
494,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0
495,4.0,8.0,12.0,4.0,0.0,0.0,2.0,0.0,8.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
496,55.0,0.0,0.0,55.0,0.0,7.0,0.0,2.0,0.0,0.0,23.0,23.0,0.0,0.0,20.0,0.0
497,11.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,18.0,2.0,0.0
498,12.0,8.0,2.0,12.0,8.0,1.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,5.0,0.0
499,7.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
500,24.0,56.0,0.0,25.0,0.0,4.0,0.0,0.0,56.0,0.0,22.0,22.0,0.0,0.0,6.0,0.0
501,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6241.0,0.0,5.0,0.0
502,17.0,1.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,556.0,0.0,353.0,0.0
503,31.0,0.0,0.0,31.0,239.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,554.0,0.0,43.0,0.0
504,11.0,0.0,0.0,11.0,0.0,0.0,5.0,2.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
505,9.0,80.0,0.0,9.0,0.0,3.0,0.0,0.0,80.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
506,26.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,631.0,0.0,31.0,0.0
507,17.0,40.0,0.0,17.0,0.0,7.0,0.0,0.0,40.0,0.0,23.0,23.0,0.0,0.0,5.0,0.0
508,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,14.0,0.0
509,8.0,272.0,6.0,8.0,8.0,1.0,0.0,0.0,272.0,0.0,22.0,22.0,0.0,0.0,2.0,0.0
510,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
511,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,4509.0
512,6.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
513,10.0,0.0,0.0,10.0,0.0,264.0,1.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,2.0,0.0
514,4.0,0.0,20.0,4.0,16.0,0.0,2.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
515,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,454.0,0.0,334.0,0.0
516,3.0,8.0,18.0,3.0,0.0,0.0,12.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
517,8.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,10271.0
518,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0
519,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0
520,61.0,56.0,4.0,61.0,16.0,6.0,0.0,1.0,56.0,0.0,25.0,25.0,0.0,0.0,51.0,0.0
521,16.0,0.0,0.0,16.0,0.0,3.0,2.0,2.0,0.0,0.0,24.0,24.0,0.0,0.0,5.0,0.0
522,5.0,32.0,0.0,5.0,0.0,8.0,0.0,0.0,32.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
523,20.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,6.0,0.0
524,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
525,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1283.0,0.0,5.0,0.0
526,12.0,0.0,0.0,12.0,0.0,0.0,6.0,7.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
527,22.0,2.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,29.0,0.0,622.0,0.0,24.0,0.0
528,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
529,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
530,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
531,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
532,11.0,16.0,7.0,11.0,0.0,0.0,1.0,0.0,16.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
533,13.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,10780.0
534,2.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
535,3.0,8.0,18.0,3.0,0.0,0.0,2.0,0.0,8.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
536,16.0,72.0,1.0,16.0,0.0,6.0,0.0,0.0,72.0,0.0,25.0,25.0,0.0,0.0,4.0,0.0
537,10.0,56.0,2.0,11.0,0.0,3.0,0.0,0.0,56.0,0.0,22.0,22.0,0.0,0.0,2.0,0.0
538,15.0,32.0,0.0,15.0,0.0,2.0,0.0,0.0,32.0,0.0,23.0,23.0,0.0,0.0,2.0,0.0
539,8.0,8.0,36.0,8.0,0.0,0.0,2.0,0.0,8.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
540,12.0,0.0,2.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,5.0,0.0
541,20.0,0.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,12.0,0.0
542,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
543,26.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,8.0,0.0
544,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0
545,23.0,0.0,7.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
546,38.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,17.0,0.0
547,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,576.0,0.0,21.0,0.0
548,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,574.0,0.0,10.0,0.0
549,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,585.0,0.0,21.0,0.0
550,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,570.0,0.0,54.0,0.0
551,23.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,636.0,0.0,30.0,0.0
552,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
553,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
554,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.0,0.0
555,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
556,1.0,64.0,0.0,1.0,1496.0,0.0,0.0,0.0,64.0,0.0,34.0,34.0,0.0,0.0,5.0,118.0
557,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,1.0,3247.0
559,8.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,2.0,0.0
560,26.0,0.0,0.0,52.0,31.0,0.0,0.0,0.0,0.0,49.0,34.0,34.0,0.0,0.0,0.0,0.0
561,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,5.0,0.0
562,1.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,5.0,3870.0
563,3.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,124.0,0.0
564,20.0,8.0,12.0,20.0,0.0,1.0,1.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,6.0,0.0
565,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1317.0,0.0,0.0,0.0
566,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
567,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,115.0,0.0
568,14.0,136.0,7.0,14.0,0.0,1.0,0.0,0.0,136.0,0.0,18.0,18.0,0.0,0.0,2.0,0.0
569,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0
570,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
571,7.0,16.0,18.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,1889.0
573,3.0,232.0,1.0,3.0,0.0,0.0,0.0,0.0,232.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
574,4.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
575,10.0,8.0,0.0,10.0,0.0,1.0,0.0,0.0,8.0,0.0,24.0,24.0,0.0,0.0,4.0,0.0
576,2.0,0.0,0.0,2.0,16112.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5336.0,0.0,0.0,1389225.0
577,5.0,48.0,0.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
578,9.0,0.0,0.0,9.0,332.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,440.0,0.0,1862.0,0.0
579,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
580,1.0,2432.0,24.0,1.0,20944.0,0.0,0.0,0.0,2432.0,0.0,37.0,37.0,0.0,0.0,1.0,1063.0
581,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,8.0,0.0,0.0
582,7.0,16.0,0.0,7.0,24.0,0.0,0.0,0.0,16.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
583,12.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0
584,1.0,8.0,0.0,1.0,10264.0,0.0,0.0,0.0,8.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
585,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0
586,6.0,24.0,0.0,6.0,8.0,0.0,0.0,0.0,24.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
587,17.0,40.0,0.0,17.0,0.0,21.0,0.0,0.0,40.0,0.0,19.0,19.0,0.0,0.0,9.0,0.0
588,8.0,40.0,0.0,8.0,0.0,4.0,0.0,2.0,40.0,0.0,18.0,18.0,0.0,0.0,1.0,0.0
589,21.0,28.0,396.0,21.0,4.0,3.0,129.0,1.0,28.0,0.0,22.0,22.0,0.0,0.0,6.0,0.0
590,5.0,0.0,13.0,5.0,16.0,0.0,2.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
591,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
592,2.0,16.0,18.0,2.0,0.0,0.0,2.0,0.0,16.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
593,15.0,40.0,0.0,15.0,0.0,0.0,0.0,0.0,40.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0
594,3.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
595,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
596,6.0,40.0,0.0,6.0,0.0,4.0,0.0,0.0,40.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
597,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0
598,13.0,64.0,0.0,13.0,0.0,3.0,0.0,0.0,64.0,0.0,21.0,21.0,0.0,0.0,4.0,0.0
599,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
600,23.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,8.0,0.0
601,13.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,5.0,0.0
602,15.0,0.0,31.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,6.0,0.0
603,21.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,32.0,0.0,0.0,5.0,0.0
604,7.0,392.0,0.0,7.0,80.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,447.0,0.0,29.0,0.0
605,7.0,0.0,0.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,450.0,0.0,28.0,0.0
606,4.0,248.0,0.0,4.0,877.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0
607,8.0,56.0,4.0,8.0,0.0,0.0,0.0,0.0,56.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
608,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
609,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0
610,13.0,6.0,0.0,13.0,10.0,0.0,0.0,0.0,6.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
611,2.0,0.0,45.0,2.0,6352.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,20.0,0.0
612,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0
613,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
614,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,34.0,0.0
615,18.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,3.0,0.0
616,13.0,784.0,13.0,13.0,56.0,0.0,1.0,0.0,784.0,0.0,17.0,17.0,0.0,0.0,1.0,0.0
617,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,18.0,0.0
618,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1340.0,0.0,0.0,2.0
619,15.0,48.0,0.0,15.0,896.0,4.0,0.0,0.0,48.0,0.0,20.0,20.0,0.0,0.0,4.0,0.0
620,15.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,7.0,0.0
621,13.0,48.0,0.0,13.0,0.0,12.0,0.0,0.0,48.0,0.0,19.0,19.0,0.0,0.0,2.0,0.0
622,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,624.0,0.0,22.0,0.0
623,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,3.0,8644.0
